CDIVLS,URBRURS,WKTIME,MILEBIN,AVGDIST,NRAW,NWTD,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
SAT-FL,URB,WEEKDAY,100-300,143.223846154,13.0,27072158.6553,629.105911703,53960.6785045,0.0,27298.3700855,833045.157406,1248622.07407,1231916.47618,1592737.48546,1607892.10656,2764935.6203,2582134.07215,2512687.08133,2118063.95656,1640285.83721,1821054.36185,1902235.95099,2449968.8644,963701.461939,571216.693102,275070.213449,452164.130991,208495.037393,197611.855666,16432.0637945
SAT-FL,URB,WEEKEND,0-2,1.06482566586,413.0,901031228.813,2166913.61623,2066408.48966,838852.312656,305548.24406,1473469.81324,3667875.12199,12288598.405,26460823.1452,48960641.6969,63457002.1314,79728126.0951,77303891.4945,79736038.9693,70681135.819,60414053.2975,58596589.5815,57335000.242,56682657.2274,69117485.7755,49101380.4996,34534871.2848,26202343.4906,13121090.5432,6790431.5168
SAT-FL,URB,WEEKEND,2-5,3.33146540881,477.0,983782664.872,2497354.07846,2764777.51261,260765.525404,111005.048314,2664829.70153,5832463.39687,12392565.9692,26814817.3054,48809677.6956,70625604.8771,80305444.138,85768648.3041,82690064.0067,80299266.8698,70729181.4573,62886886.9227,58507245.9595,63705567.4102,78342622.2056,54323442.9155,36146520.389,29752345.3632,19054476.3621,8497091.45806
SAT-FL,URB,WEEKEND,5-10,6.93331104651,344.0,693003575.488,4246593.55628,937345.187412,907334.033498,939142.271879,2621408.40722,5709518.93071,10384570.8778,23181586.2893,33210045.2774,47369641.3489,51074270.9533,51589849.8769,56817548.3058,49571180.3815,53118598.7834,45497494.3548,45773887.4714,45635275.1689,53975165.9614,38838702.162,29121861.8952,20092508.6162,14997987.5728,7392057.80427
SAT-FL,URB,WEEKEND,10-20,14.1637457627,177.0,437689091.835,3252356.84366,2076590.24475,1603320.89635,217695.323083,2964401.62914,6089801.17939,10232662.4839,13487487.9876,21690544.7348,23584326.0309,26497448.5963,23936027.1426,35239227.7712,27109942.4792,29274643.1768,28834536.3067,33480904.603,31646384.3085,36290759.1108,25008359.0342,18899388.8609,15545012.442,15113356.8598,5613913.78934
SAT-FL,URB,WEEKEND,20-30,23.537325,40.0,92701922.9573,547010.634058,305545.529521,47801.5511802,291803.930723,753714.578856,2071084.01671,3333693.88222,4476791.19929,3395940.04975,6025707.95986,4810312.73276,5299589.01503,6793134.36611,5139361.17986,5964983.32969,7141099.79127,6928216.22161,6461602.62798,6528790.99472,4746507.33192,3514108.87348,3686287.47028,2413121.89063,2025713.79981
SAT-FL,URB,WEEKEND,30-50,39.69644,25.0,57536825.6925,112463.286537,316658.014466,150022.9927,21874.7186478,828580.448108,1499783.48887,2034151.2049,1856267.65497,2956511.31927,2230773.3776,2727177.49848,3898712.8003,4515583.41888,3900387.94983,4477494.1989,5495503.8372,3716049.043,3955949.59969,4295791.3299,2019678.24646,2060029.32135,1580627.4475,2147115.76336,739638.731579
SAT-FL,URB,WEEKEND,50-100,76.6669473684,19.0,40735401.8512,162351.025313,176112.381771,0.0,0.0,1392679.88635,672362.040951,986746.160522,1003251.77395,2102526.69256,3488338.93645,3064432.32196,2439585.13611,2748236.65296,2416874.26645,1508166.9763,2971398.19034,3458003.81107,3219732.16654,3145582.92418,2357147.72278,1590055.56433,1016312.32972,609873.485538,205631.40504
SAT-FL,URB,WEEKEND,100-300,152.313466667,15.0,49572505.1107,186514.905719,87644.3420279,0.0,242126.56118,656304.620526,1381980.19991,1712296.23047,3980478.25412,2514631.42702,3040400.02425,5273580.04079,3457326.09056,2428601.74854,3737677.6039,2319064.56096,4089220.32358,2110682.05866,3090085.9093,3439813.76817,3151793.74807,1806099.63218,485704.39546,373253.978579,7224.68674585
SAT-NL,RUR,WEEKDAY,0-2,0.968485056131,6859.0,994025780.157,620342.72969,4417.16685596,27410.4040225,801070.440837,2125362.58482,8243564.51588,26022238.3732,64768188.7583,59886185.3395,61984830.5714,70769366.029,99627051.2712,111685065.431,81594466.8065,66784998.7152,87454619.7075,88329954.1149,61286163.6192,43942484.0122,25845408.5173,19130162.3879,7517971.45956,3599349.72141,1975107.47966
SAT-NL,RUR,WEEKDAY,2-5,3.42663493114,7552.0,1128703059.29,664268.438424,1013324.69905,592162.12506,268361.698321,3789798.70129,9186380.92074,37682696.0043,102844675.223,58235738.7089,80681562.4257,72229524.4251,79581843.4396,87734622.508,74064416.1656,88665165.7053,105255074.076,96860955.9466,90325308.9775,64706735.0371,31991330.5164,22780175.4436,10876563.0166,6229173.86556,2443201.22235
SAT-NL,RUR,WEEKDAY,5-10,7.30588461538,8450.0,1288119117.58,1454991.82229,1276266.16684,356031.514601,193145.781413,9000502.28279,22325532.2257,58935286.2796,142488315.317,80384545.7229,81980677.2616,72112013.3967,88263271.3926,82971299.0933,77320188.4322,86519929.2161,105471812.602,130343600.342,100693448.19,58445324.1555,41036654.7932,20451482.5293,17379036.7503,5758070.50636,2957691.80695
SAT-NL,RUR,WEEKDAY,10-20,14.0373257094,7083.0,1172021840.23,4614344.18686,449490.217023,1028268.18717,883474.280524,13404570.1642,44345596.7726,78895775.5909,119012728.98,75291032.8777,58409721.4905,62618829.3798,61948275.0751,61264277.8414,60163614.1128,86138706.0141,105366720.416,112140624.888,100043450.923,44082317.5054,27907059.2679,24553677.0511,13836337.2233,8730476.09697,6892471.68801
SAT-NL,RUR,WEEKDAY,20-30,24.1645121951,2501.0,418203395.856,2705313.70684,289936.912571,1106465.26779,1006862.60391,8377517.96693,19860901.8264,40380950.6182,37237453.2336,22023839.6067,21184364.5329,20510828.3101,17993696.7323,20926462.7874,26257805.2274,24146631.8875,39337966.898,42953277.3581,36960236.2092,11903193.3729,6980594.13808,4629605.21971,3984974.62658,2633862.79968,4810654.01342
SAT-NL,RUR,WEEKDAY,30-50,37.7046075374,1539.0,294166969.516,260616.914499,82223.3272015,145573.784783,2508397.66826,10069616.6032,25609863.053,31595203.4759,23820442.3288,15664248.4249,15273178.2639,10758051.4216,11954004.4657,12131172.6585,17232315.5111,18292080.2686,20026979.9844,34445227.5956,19357626.4343,8651287.10323,4741732.61124,3941831.77663,4754043.2096,2381358.11548,469894.515473
SAT-NL,RUR,WEEKDAY,50-100,66.8418690671,611.0,99047781.035,73904.5116639,213786.071759,127102.748846,183967.512926,3574214.21703,4703644.345,9105356.74325,4857768.10908,5299237.31006,6350471.01075,3425984.27109,9316308.14484,4842821.66834,5633445.00058,6690323.46325,8830990.32299,12712613.6261,6584597.60911,3317695.72184,1473031.70755,397808.146566,377563.208677,576798.460772,378347.102906
SAT-NL,RUR,WEEKDAY,100-300,160.100432727,275.0,36974727.1757,0.0,1325184.15215,0.0,95264.20504,1333270.87358,1075599.15114,3100240.38749,2178441.32236,2440648.94495,3337679.61013,1950916.03496,2850253.06625,3959437.62916,3960195.85518,2544894.88737,2360692.65276,995291.997739,2411428.96208,629306.319994,90984.346417,209187.238446,63057.0057693,62752.5327218,0.0
SAT-NL,RUR,WEEKEND,0-2,0.945516,1250.0,365287994.752,35132.219782,945781.744563,4675.03513815,0.0,834803.334062,2079649.09523,3740052.49796,9152964.55195,19343315.4357,31810079.3941,33039385.4606,39740127.8968,33036473.3132,32089055.6899,30146079.3263,24273666.6721,18390107.0136,17382662.4755,26116991.4691,20231601.537,10760601.64,5187325.53867,4232292.52541,2715170.88544
SAT-NL,RUR,WEEKEND,2-5,3.40462200599,1336.0,422682248.617,2707937.33899,598788.941766,0.0,574635.344893,842224.995811,1535807.45072,8256690.38138,14885876.7634,28112575.7287,34031583.7982,30136452.0683,31338582.1209,38680545.5465,31717567.4748,25519450.368,27947785.633,23148595.8426,30823148.4797,31181461.7116,25690080.3523,14801251.8477,13138739.8017,4167112.63191,2845353.99414
SAT-NL,RUR,WEEKEND,5-10,7.41229721166,1578.0,520851274.388,1923728.16554,732784.075319,45730.3289334,16852.3071844,299907.552007,5445734.66566,8227265.69894,18498772.1661,35175735.4722,41769739.6755,37545754.076,50134213.776,48119277.1966,35743857.6438,29347817.0169,38792649.0443,29694408.2294,33497511.9119,34972986.4685,27439990.0156,14919923.9442,13569172.6063,7679749.45825,7257712.89275
SAT-NL,RUR,WEEKEND,10-20,13.8892393617,1316.0,422498019.565,2358325.50366,523181.369634,406303.763417,1572868.55643,3234923.02289,4746745.08212,7167599.3545,13591110.8881,25824911.2481,30561059.0369,33144707.5388,27869150.5686,35194061.3062,33622146.7509,31883355.878,27910682.7587,24117335.1348,23399102.1923,30467306.7535,18124010.6404,14997526.6468,18230986.8631,10010709.2732,3539909.43396
SAT-NL,RUR,WEEKEND,20-30,23.9168787879,396.0,113169616.697,43558.2542708,75814.0136267,17811.7435955,64928.9984396,1125059.34621,820505.801629,3295166.69687,4191831.99845,4742979.05114,6626525.67502,8533458.41136,9041709.54696,5444062.14082,6951441.67294,8272084.42234,6303176.60567,12219396.6228,8469470.56065,8865481.57398,4278594.8866,6420657.61449,3962413.5388,2567878.74888,835608.771374
SAT-NL,RUR,WEEKEND,30-50,37.5660874525,263.0,94199492.7369,54551.1267405,225272.299697,13825.6735693,0.0,470168.89994,3811640.2859,1955469.19344,3783785.90539,6390982.48337,4967940.54172,8187350.2892,7403273.93694,6159826.96195,7176941.7189,5946613.1093,4652522.78721,6591460.9746,4260349.17272,9624435.87489,7192214.66993,2787863.75697,1282771.74883,868566.349792,391664.975885
SAT-NL,RUR,WEEKEND,50-100,69.3796985294,136.0,41782275.7496,807416.908229,36281.8653231,0.0,0.0,290597.89651,329022.154649,728799.141319,2541614.94701,3050544.14723,4937935.57204,3406766.33778,1983812.70892,1498125.9788,3174278.07385,2517143.38654,2737630.63442,1925643.22319,2091650.36715,3351361.32212,3040478.92539,845745.959796,1907956.04122,543361.63667,36108.5214353
SAT-NL,RUR,WEEKEND,100-300,164.605769231,65.0,29545069.7592,114629.248502,0.0,0.0,143002.794916,59782.8611388,215081.31254,630988.255519,786075.085652,2214269.78759,2476521.05446,2463963.54277,1510410.75378,5958347.48599,897706.025944,2800790.77531,2347870.11477,2844453.97842,842789.706128,588360.690109,1227291.83693,1277301.59191,93913.9016898,12476.2423078,39042.7128278
SAT-NL,URB,WEEKDAY,0-2,1.09704364785,20253.0,4605277349.52,6042863.12192,2685517.25706,813290.012763,2792352.39184,14211623.6525,46200442.0491,138159034.519,372141375.448,331638720.465,277788914.473,305184896.238,367966245.279,388652851.383,341756410.29,349820567.189,388041009.252,353743592.004,340474099.682,225529545.603,143229266.756,107354869.243,61341929.9072,27881033.0711,11826900.2352
SAT-NL,URB,WEEKDAY,2-5,3.32081035662,23386.0,5063776519.65,9040641.02583,4167643.66134,1509919.72573,1123114.53205,17646874.9035,75698589.4544,192283492.14,429238684.076,340104101.334,300700016.502,295066245.703,361672930.547,372610856.79,332018960.612,386341799.887,385847187.64,453716050.235,404593608.757,265362658.33,183115189.913,126316544.247,71077071.0964,42862566.7831,11661771.7563
SAT-NL,URB,WEEKDAY,5-10,7.07579457466,15188.0,3505984169.68,12285999.668,4560605.08784,3368037.85539,1630398.64305,29162789.3229,78545729.6495,183233944.246,340304717.279,246709424.353,194553193.534,184658117.083,194808950.227,205982935.438,202428010.525,237702294.291,289455308.582,327477177.929,297084312.729,162611995.901,107128810.753,85684067.8607,62014132.9436,37939769.5447,16653446.2344
SAT-NL,URB,WEEKDAY,10-20,14.0123858128,9572.0,2475272765.32,3914390.76716,3827165.80435,3063302.00841,1427774.48632,32367084.5192,80938997.5782,212287034.49,261450329.833,178700208.795,114071119.318,97531212.4304,115785692.579,113454959.247,122737776.239,159853918.697,210776949.678,258853270.361,200761686.171,102303368.15,68309984.433,51367917.1793,39076047.39,30925336.4112,11487238.7517
SAT-NL,URB,WEEKDAY,20-30,24.2194032573,3070.0,886970557.039,2061915.67921,1852726.91587,454393.291118,955237.52876,21739833.4726,48695166.5897,89008202.0998,98883566.4192,53248518.0368,28126094.3637,28664228.4255,28643451.2719,34581509.2085,34457461.6953,47653511.0235,83101615.72,102308246.521,75553257.582,34246945.1341,25939247.0588,18191408.822,13145712.8268,10787932.9631,4670374.39014
SAT-NL,URB,WEEKDAY,30-50,37.5651033889,1741.0,428496357.548,1548685.53763,2812657.35126,323662.521461,491516.077965,13749961.3363,26264739.8715,40958161.5037,32624873.6408,25615216.4359,15529577.8277,19715246.1303,14566444.8026,17009298.5087,22815378.1425,28184107.5292,34543360.653,48123241.9945,38319105.5547,15543491.3526,9195792.2609,6847541.06146,6948480.36482,4510614.74733,2255202.34125
SAT-NL,URB,WEEKDAY,50-100,69.2872234273,922.0,192309603.788,586912.363337,279141.706662,274617.980477,493903.624013,6751374.16859,11795859.5779,14008052.9676,14047871.6217,12354401.5427,9898866.67797,10320503.4445,11920192.2623,12347524.4052,13572838.0384,10928882.4632,15152093.914,17099902.9804,13443727.6353,5754827.14862,4580197.93816,1919793.02792,1382756.47956,2700132.05563,695229.763853
SAT-NL,URB,WEEKDAY,100-300,157.731491194,511.0,76536931.2745,1778.57394164,152554.688926,0.0,77176.4638995,2355139.86058,3530036.26669,3482807.11095,4502900.60041,4545744.91911,7816875.27188,7300068.69928,7103731.95234,5988074.96449,4637326.70864,5148385.62802,5377897.7917,6926418.42812,2724524.24281,1614912.6983,777663.513667,1278333.78413,589445.804866,558677.466717,46455.8350648
SAT-NL,URB,WEEKEND,0-2,1.08501961248,4232.0,1777249441.37,4274153.75937,4075911.26306,1654603.92091,602682.158734,2906362.53075,7234742.59617,24238787.6826,52192955.8589,96572982.5143,125166495.88,157260662.042,152478952.539,157276269.882,139415821.708,119164396.35,115579519.077,113091082.631,111804361.127,136331582.142,96850584.3891,68118705.2523,51683114.6825,25880846.404,13393864.9782
SAT-NL,URB,WEEKEND,2-5,3.31186169548,4801.0,2006404928.96,5093303.33955,5638708.04686,531826.036537,226392.560094,5434866.49938,11895191.6163,25274388.6743,54688279.7714,99546354.5011,144039498.556,163781335.75,174923430.603,168644719.94,163768737.336,144250740.905,128256539.167,119324349.64,129926221.531,159778199.956,110791567.605,73720100.2446,60679309.0754,38861220.7318,17329646.8743
SAT-NL,URB,WEEKEND,5-10,7.05964773853,3029.0,1295574278.68,7939031.74258,1752372.36576,1696266.33621,1755732.02578,4900738.50473,10673979.3731,19414016.6088,43338112.5259,62086375.8529,88557824.3644,95483651.297,96447529.1406,106220742.239,92673614.5926,99305534.2533,85057834.4981,85574553.0625,85315416.5441,100906891.653,72609183.1531,54443492.8667,37563063.5657,28038826.3763,13819495.7378
SAT-NL,URB,WEEKEND,10-20,13.8277691409,1711.0,892002316.357,6628243.40904,4232052.71274,3267538.48813,443659.063187,6041395.97978,12410902.7607,20853977.877,27487252.3698,44204931.0971,48064422.5359,54001312.7272,48781182.9308,71816897.8503,55249563.9916,59661184.1862,58764254.4821,68233467.5841,64494748.9762,73959899.3739,50966575.5966,38516606.779,31680449.3527,30800743.2178,11441053.0153
SAT-NL,URB,WEEKEND,20-30,24.3507654321,567.0,279336039.953,1648291.4211,920691.561933,144039.04023,879284.397243,2271146.47675,6240737.93922,10045323.9563,13489786.2462,10232888.5438,18157092.6009,14494777.0967,15969099.255,20469556.5331,15486289.3247,17974112.8182,21518070.7473,20876594.8056,19470561.4756,19673018.25,14302514.1163,10588963.2638,11107784.0807,7271390.83365,6104025.1687
SAT-NL,URB,WEEKEND,30-50,37.7745568862,334.0,177545154.955,347035.335972,977132.394245,462935.783563,67500.2533626,2556805.0076,4627980.23222,6276913.72489,5728006.79343,9123100.79656,6883643.65305,8415430.3914,12030513.674,13934031.7817,12035682.7928,13816497.3786,16957836.4567,11466856.1433,12207133.0182,13255804.9239,6232253.56822,6356767.52529,4877445.73522,6625495.86851,2282351.7222
SAT-NL,URB,WEEKEND,50-100,69.4323962264,265.0,109988928.17,438361.092564,475517.8844,0.0,0.0,3760349.99098,1815432.69161,2664295.61609,2708862.12698,5676994.62518,9418801.41787,8274218.76856,6587080.08528,7420464.51194,6525758.87331,4072174.61192,8023018.97783,9336894.08974,8693541.09445,8493332.05462,6364492.30363,4293280.52022,2744126.69944,1646708.46353,555221.669864
SAT-NL,URB,WEEKEND,100-300,162.39427673,159.0,60290838.8935,226842.280954,106594.389235,0.0,294478.026869,798207.717218,1680785.45559,2082520.86391,4841118.53138,3058333.20112,3697781.01035,6413808.70144,4204852.8688,2953702.59039,4545820.66711,2820481.78756,4973372.2994,2567043.80119,3758209.74365,4183554.11447,3833259.76095,2196605.99573,590721.114278,453957.197414,8786.774517
WNC,RUR,WEEKDAY,0-2,0.85993968254,945.0,903341167.017,563749.086367,4014.19031802,24909.762757,727989.073658,1931466.52334,7491507.10053,23648238.9588,58859410.2753,54422790.2663,56329976.8511,64313102.3097,90538111.3431,101496077.223,74150633.0505,60692227.3878,79476166.3174,80271644.2828,55695049.0329,39933627.0564,23487541.2269,17384924.5781,6832109.63684,3270982.34547,1794919.13718
WNC,RUR,WEEKDAY,2-5,3.30612363067,639.0,425434713.18,250378.388053,381945.897239,223199.823689,101151.831931,1428464.20963,3462562.89465,14203493.8547,38764575.4528,21950418.7488,30410777.2961,27225005.5088,29996267.3614,33069241.4231,27916619.3348,33419985.0266,39673111.4366,36509171.0103,34045732.0474,24389489.3655,12058284.427,8586383.57208,4099632.25428,2347922.04648,920899.968081
WNC,RUR,WEEKDAY,5-10,7.31543390805,696.0,556063245.013,628099.888533,550946.489769,153693.891065,83378.3681238,3885392.61456,9637624.13477,25441549.6883,61510239.162,34700898.9569,35389926.913,31129760.9255,38102036.0898,35817564.6857,33378058.2074,37349459.333,45530725.8251,56267533.3233,43467971.8574,25230039.8016,17714957.5046,8828622.74566,7502290.30739,2485679.56727,1276794.73231
WNC,RUR,WEEKDAY,10-20,14.2744468439,602.0,564890102.538,2224017.73703,216644.917414,495603.837531,425816.191972,6460723.47341,21373653.5004,38026119.6793,57361655.1923,36288708.8129,28152268.5239,30180970.8104,29857777.6096,29528105.1972,28997608.2174,41517061.2036,50784563.4412,54049444.2317,48218858.4804,21246758.3803,13450620.9955,11834360.6501,6668826.19805,4207907.53921,3322027.71735
WNC,RUR,WEEKDAY,20-30,24.5607692308,208.0,244364588.779,1580768.77912,169415.923243,646529.733719,588329.909797,4895150.90806,11605121.2297,23595395.1835,21758586.9383,12868968.9327,12378446.8967,11984886.2424,10514076.0361,12227749.7608,15342959.5269,14109358.8193,22985958.9848,25098457.0243,21596603.4995,6955273.39698,4078900.44148,2705170.70625,2328500.18811,1539018.58837,2810961.12895
WNC,RUR,WEEKDAY,30-50,36.9737361111,144.0,133335168.901,118128.151404,37268.8382997,65983.2924599,1136965.26608,4564190.30584,11608017.7911,14320954.5207,10796938.5769,7100033.06246,6922775.20764,4876232.72492,5418314.66361,5498618.55004,7810780.73794,8291133.48848,9077500.31621,15612766.6095,8774106.74076,3921313.22228,2149254.62109,1786688.71825,2154834.56677,1079382.86567,212986.062607
WNC,RUR,WEEKDAY,50-100,69.5401688312,77.0,77236181.7701,57629.7847045,166707.620562,99113.0837132,143455.493093,2787126.13314,3667841.1754,7100239.71415,3788024.89818,4132276.88542,4952015.36256,2671538.3337,7264736.89549,3776369.85652,4392887.73065,5217027.92035,6886292.31941,9913132.09181,5134584.26333,2587096.32011,1148651.12099,310205.660306,294418.918933,449779.998051,295030.189539
WNC,RUR,WEEKDAY,100-300,155.581642857,28.0,24462405.7597,0.0,876739.19221,0.0,63026.6080664,882089.350982,711614.253296,2051112.85747,1441252.43435,1614728.47452,2208202.17363,1290722.15797,1885721.74429,2619556.03903,2620057.67985,1683697.38213,1561829.55107,658483.200765,1595396.59213,416347.806265,60195.0621368,138397.859768,41718.3892606,41516.9504996,0.0
WNC,RUR,WEEKEND,0-2,0.837213178295,258.0,217949769.271,20961.7050258,564302.457156,2789.36851014,0.0,498086.979751,1240826.54503,2231509.35893,5461133.51904,11541225.5445,18979543.7136,19713011.4908,23711022.0712,19711273.9525,19145995.4453,17986714.9427,14482928.885,10972491.9462,10371398.2673,15582752.0929,12071223.118,6420333.212,3095027.54136,2525205.29733,1620011.81674
WNC,RUR,WEEKEND,2-5,3.45208444444,225.0,200951223.298,1287405.1907,284675.712639,0.0,273192.630834,400409.867588,730152.228965,3925388.48736,7077030.45314,13365256.0552,16179265.6715,14327445.5665,14898961.18,18389470.9817,15079138.064,12132434.6743,13286911.6926,11005285.0987,14653914.1711,14824263.1331,12213555.4316,7036798.15005,6246408.13372,1981125.02652,1352735.69616
WNC,RUR,WEEKEND,5-10,7.15880497925,241.0,272532665.895,1006580.55609,383425.379552,23928.1519876,8817.88032265,156925.035398,2849451.77092,4304873.12639,9679384.38884,18405516.9575,21855794.6717,19645616.6175,26232461.3662,25178156.4915,18702783.8695,15356089.5463,20298047.7942,15537441.5594,17527395.3835,18299429.617,14357829.1901,7806771.04464,7099997.57362,4018388.15835,3797559.76461
WNC,RUR,WEEKEND,10-20,13.9677572254,173.0,197208261.116,1100789.23494,244203.956885,189649.31185,734163.614062,1509956.29482,2215625.40002,3345601.0197,6343886.17406,12054224.1736,14264903.1035,15470865.7467,13008408.2479,16427437.0776,15693718.7601,14882108.0338,13027794.1162,11257183.4764,10921935.823,14221142.6031,8459695.56621,7000355.06461,8509628.56913,4672671.76858,1652313.97936
WNC,RUR,WEEKEND,20-30,23.5800238095,42.0,64239957.9574,24725.5447595,43035.3056775,10110.7142811,36856.5013447,638632.233719,465754.499651,1870478.8109,2379464.72917,2692319.5795,3761501.92243,4843959.23196,5132464.50869,3090284.59449,3945938.2637,4695592.07693,3577955.03744,6936256.81722,4807636.96668,5032429.9066,2428715.0885,3644642.32761,2249236.91156,1457638.78754,474327.597006
WNC,RUR,WEEKEND,30-50,39.1024146341,41.0,53082908.3195,30740.4251908,126944.514076,7790.9863547,0.0,264947.632785,2147919.76012,1101937.90753,2132223.37489,3601420.0011,2799513.29514,4613701.7531,4171862.29183,3471160.19827,4044320.49695,3351010.81037,2621770.38742,3714392.81084,2400774.33513,5423522.27523,4052927.04711,1571005.44726,722862.227382,489450.91503,220709.426376
WNC,RUR,WEEKEND,50-100,69.5011142857,35.0,46779020.5582,903975.943662,40620.8157261,0.0,0.0,325350.516005,368369.93343,815956.273394,2845566.82766,3415358.9008,5528463.57685,3814181.72401,2221056.98718,1677286.95251,3553890.17496,2818168.71184,3065024.04263,2155931.00925,2341790.95729,3752150.81928,3404089.97849,946888.768754,2136128.61615,608342.286683,40426.7416326
WNC,RUR,WEEKEND,100-300,143.802136364,22.0,25173736.1573,97669.3059524,0.0,0.0,121844.851216,50937.7024763,183259.009316,537630.541822,669771.537766,1886658.04035,2110107.98489,2099408.41678,1286938.2985,5076781.63458,764886.14947,2386400.45815,2000491.56365,2423603.48268,718094.96038,501309.927472,1045708.17205,1088318.74591,80018.8932336,10630.3229152,33266.1577584
WNC,URB,WEEKDAY,0-2,1.09732249426,5228.0,2991514427.26,3925347.12661,1744469.0101,528300.170017,1813867.40302,9231643.17032,30011067.4008,89745896.6422,241737078.821,215427202.666,180447230.928,198243222.023,239024981.114,252462669.209,221999491.974,227237839.173,252065226.358,229786173.278,221166523.535,146500381.68,93039438.3197,69736004.1108,39846735.4702,18111072.6562,7682565.02231
WNC,URB,WEEKDAY,2-5,3.27280972473,4977.0,2659136567.68,4747503.97332,2188551.09777,792902.834744,589780.159193,9266888.09804,39751534.563,100973663.298,225405737.528,178598571.474,157906338.615,154947881.446,189924992.034,195668815.746,174352828.546,202879333.975,202619598.675,238259515.569,212463890.521,139349662.396,96159120.709,66332497.2194,37324640.6397,22508382.484,6123936.0783
WNC,URB,WEEKDAY,5-10,7.10376954579,2686.0,1294264877.01,4535484.7825,1683587.46002,1243340.78242,601875.991761,10765700.0458,28995846.5881,67642421.3104,125626477.97,91074952.7989,71821021.6918,68168167.2331,71915436.5231,76040411.3933,74728079.6108,87749891.5556,106854971.737,120891079.053,109671285.684,60029647.7934,39547542.2486,31631026.8913,22893062.3364,14005799.4523,6147766.07628
WNC,URB,WEEKDAY,10-20,13.5746852438,1579.0,1023200688.71,1618087.26091,1582031.1772,1266273.66836,590197.516086,13379544.9276,33457661.4044,87752850.0851,108075425.584,73869102.1344,47153448.8981,40316366.3931,47862200.0976,46898747.5099,50735975.0156,66078632.624,87128628.043,107001882.063,82988629.9542,42289026.9771,28237220.5992,21233897.521,16152821.2816,12783571.1514,4748466.82222
WNC,URB,WEEKDAY,20-30,24.0483193277,357.0,393743182.563,915323.778525,822460.88834,201713.866554,424048.196068,9650727.58272,21616715.1393,39512442.0882,43896305.0533,23638034.873,12485710.8502,12724598.8453,12715375.4698,15351392.8794,15296325.8174,21154304.3248,36890395.5042,45416586.005,33539535.0581,15202873.4924,11514927.5353,8075514.06079,5835633.17229,4788969.62751,2073268.45467
WNC,URB,WEEKDAY,30-50,38.5393115578,199.0,167045451.643,603741.129951,1096489.17495,126176.923386,191613.122929,5360298.77742,10239072.6475,15967170.937,12718513.6026,9985861.77712,6054066.26301,7685811.41023,5678597.51436,6630922.06378,8894369.99659,10987320.8685,13466418.5119,18760413.1328,14938358.7076,6059490.32556,3584896.91774,2669452.3048,2708802.5845,1758422.59656,879170.352338
WNC,URB,WEEKDAY,50-100,69.686591195,159.0,64472264.4091,196763.803412,93582.9389955,92066.3487422,165582.396369,2263414.68106,3954590.73628,4696233.97374,4709583.27476,4141843.2943,3318619.23296,3459973.98882,3996273.57244,4139537.71714,4550327.10565,3663934.5409,5079776.49546,5732784.24273,4507042.52766,1929319.85843,1535522.54645,643615.301935,463572.487322,905225.867046,233077.476513
WNC,URB,WEEKDAY,100-300,161.006460784,102.0,20137705.0957,467.96228868,40138.8099236,0.0,20305.9731355,619663.098345,928791.214018,916364.705739,1184762.47814,1196035.28776,2056705.51946,1920728.04849,1869069.69946,1575528.12372,1220131.45988,1354596.66033,1414983.82494,1822416.56874,716852.175991,424901.222614,204611.789905,336343.623008,155089.648757,146994.161917,12223.0391385
WNC,URB,WEEKEND,0-2,1.09746652609,1897.0,1124583976.91,2704541.47895,2579100.2608,1046977.99548,381357.103345,1839048.95795,4577903.02888,15337493.7772,33025956.0083,61108151.8497,79201170.3232,99509284.7489,96483578.9787,99519160.8678,88217666.9022,75403242.5802,73134852.1979,71560252.8818,70746058.5695,86266063.3082,61283809.0271,43103237.3236,32703345.572,16376533.5902,8475189.57823
WNC,URB,WEEKEND,2-5,3.25212927107,1756.0,978736090.433,2484543.2375,2750594.85212,259427.85939,110435.618439,2651159.74988,5802544.22697,12328995.011,26677263.5789,48559295.4916,70263312.0811,79893496.0358,85328675.2454,82265883.3637,79887350.4556,70366357.3377,62564291.9356,58207117.5038,63378772.7841,77940742.9198,54044776.3886,35961097.2134,29599722.8064,18956731.3654,8453503.37089
WNC,URB,WEEKEND,5-10,7.01139211391,913.0,516512770.243,3165091.60909,698626.639961,676258.581852,699966.051631,1953800.76848,4255446.21119,7739878.49647,17277811.7984,24752271.2621,35305769.7593,38066922.1796,38451195.9517,42347529.3806,36946631.4586,39590610.4665,33910412.1242,34116414.7761,34013103.5857,40229031.2505,28947448.9828,21705246.6887,14975445.5151,11178372.498,5509484.20662
WNC,URB,WEEKEND,10-20,13.9019848156,461.0,314380603.799,2336082.6837,1491560.34995,1151623.38034,156364.845256,2129251.99978,4374144.58689,7349853.28666,9687709.14416,15579749.8217,16940003.2948,19032422.887,17192620.9861,25311413.7656,19472361.191,21027208.9701,20711091.7395,24048456.3157,22730768.4668,26066701.1685,17962848.8803,13574935.7075,11165575.0366,10855528.1446,4032327.14658
